order_id,product_id,quantity,unit_price
O714067,P5063,3,112.76
O714067,P5119,4,330.39
O714068,P5096,5,343.3
O714068,P5079,2,584.85
O714068,P5069,2,767.01
O714068,P5103,2,290.74
O714068,P5065,2,1050.61
O714069,P5030,2,238.46
O714069,P5069,2,681.5
O714069,P5052,1,102.58
O714069,P5013,1,49.4
O714070,P5030,1,222.71
O714070,P5103,1,243.34
O714070,P5005,2,54.34
O714070,P5138,4,548.15
O714071,P5098,4,454.94
O714071,P5103,2,214.79
O714071,P5069,4,582.01
O714071,P5030,3,186.39
O714072,P5063,3,108.2
O714073,P5131,2,816.22
O714073,P5069,1,827.23
O714073,P5013,3,59.63
O714073,P5103,2,300.38
O714073,P5045,2,192.85
O714074,P5030,4,191.96
O714074,P5069,2,555.78
O714074,P5042,1,141.67
O714074,P5103,1,212.8
O714074,P5127,4,139.03
O714074,P5104,2,409.45
O714074,P5040,3,187.15
O714074,P5013,4,40.27
O714074,P5009,5,64.71
O714074,P5038,4,151.67
O714075,P5069,2,729.36
O714075,P5127,1,190.87
O714075,P5119,2,286.2
O714076,P5103,4,308.51
O714076,P5125,2,334.19
O714076,P5081,1,381.1
O714077,P5069,2,698.97
O714077,P5125,2,283.09
O714077,P5051,2,43.32
O714077,P5030,2,237.7
O714077,P5036,3,77.29
O714077,P5103,4,262.51
O714078,P5127,2,180.41
O714078,P5103,2,257.41
O714078,P5131,2,675.19
O714078,P5069,2,681.88
O714078,P5135,1,1011.45
O714078,P5081,2,319.25
O714079,P5009,3,64.83
O714079,P5072,1,588.42
O714079,P5103,1,214.02
O714080,P5125,4,317.1
O714080,P5069,2,797.32
O714080,P5086,2,530.98
O714080,P5103,6,283.05
O714081,P5125,1,268.18
O714081,P5131,2,628.33
O714081,P5111,6,445.28
O714081,P5103,1,248.76
O714081,P5069,1,659.31
O714082,P5120,1,431.82
O714082,P5052,2,121.25
O714083,P5069,2,916.58
O714083,P5055,1,134.03
O714084,P5090,3,670.26
O714084,P5069,2,801.58
O714084,P5123,3,119.92
O714084,P5103,6,306.05
O714084,P5030,2,272.46
O714084,P5135,4,1144.58
O714084,P5111,2,579.17
O714084,P5097,1,744.45
O714084,P5128,1,1135.72
O714085,P5097,3,814.67
O714085,P5103,1,326.48
O714085,P5069,1,893.11
O714086,P5065,1,1267.13
O714086,P5069,3,937.41
O714086,P5052,4,131.68
O714086,P5125,1,383.41
O714086,P5042,3,224.47
O714087,P5052,3,145.26
O714087,P5103,1,381.08
O714087,P5125,4,407.39
O714088,P5135,1,1349.49
O714088,P5122,1,145.77
O714088,P5038,2,249.65
O714089,P5069,2,1045.36
O714089,P5125,2,414.68
O714089,P5103,1,368.76
O714089,P5030,6,338
O714090,P5115,1,465.76
O714091,P5051,6,48.2
O714092,P5013,2,63.2
O714092,P5103,1,313.58
O714092,P5042,3,219.37
O714092,P5127,4,223.62
O714092,P5069,2,852.03
O714092,P5135,4,1245.84
O714092,P5071,3,921.96
O714092,P5125,3,355.02
O714093,P5113,5,421.52
O714093,P5045,3,220.84
O714094,P5069,3,732.39
O714094,P5103,2,277.75
O714094,P5104,1,545.4
O714094,P5135,1,1079.47
O714095,P5069,2,896.48
O714095,P5013,1,61.59
O714095,P5030,2,295.1
O714096,P5125,2,293.07
O714096,P5069,4,748.3
O714096,P5090,2,624.75
O714096,P5084,1,263.05
O714096,P5081,2,354.64
O714096,P5103,1,282.26
O714096,P5113,2,344.42
O714097,P5052,2,116.61
O714097,P5103,1,296.08
O714097,P5135,4,1101.02
O714097,P5021,2,35.76
O714097,P5069,2,765.75
O714098,P5103,4,272.47
O714098,P5072,2,758.69
O714099,P5069,2,563.73
O714099,P5127,2,144.8
O714099,P5081,2,258.77
O714099,P5091,2,461.22
O714099,P5103,4,211.4
O714100,P5125,2,325.22
O714100,P5030,2,261.51
O714100,P5069,1,780.7
O714101,P5120,4,455.46
O714102,P5064,2,160.06
O714102,P5076,2,398.9
O714103,P5045,3,169.51
O714103,P5127,1,184.48
O714104,P5069,1,616.14
O714104,P5100,1,436.02
O714104,P5072,2,635.81
O714104,P5104,3,450.53
O714104,P5051,3,40.9
O714105,P5103,3,268.75
O714105,P5069,2,722.9
O714105,P5072,1,718.98
O714106,P5069,3,912.89
O714106,P5103,3,350.72
O714107,P5125,2,415.05
O714107,P5069,3,1038.22
O714107,P5079,2,753.65
O714107,P5103,2,375.36
O714107,P5114,2,691.15
O714107,P5030,1,349.63
O714107,P5057,1,114.53
O714108,P5026,3,25.8
O714108,P5069,3,750.52
O714108,P5035,3,117.08
O714108,P5103,3,285.25
O714109,P5131,3,613.57
O714109,P5069,3,660.89
O714109,P5111,2,445.99
O714110,P5135,1,636.47
O714110,P5052,3,64.65
O714110,P5120,1,228.94
O714111,P5127,4,178.58
O714111,P5119,1,282.23
O714111,P5135,1,1013.46
O714111,P5069,2,715.14
O714112,P5135,2,1347.44
O714112,P5082,1,1352.75
O714112,P5069,4,953.55
O714113,P5069,3,940.47
O714113,P5038,2,252.45
O714113,P5057,2,106.76
O714114,P5093,7,303.68
O714114,P5069,5,1094.78
O714114,P5106,1,272.9
O714115,P5051,3,54.38
O714115,P5009,6,99.04
O714115,P5085,3,380.44
O714115,P5069,5,855.81
O714116,P5103,1,400.13
O714116,P5069,3,1055.93
O714116,P5081,2,504.33
O714116,P5052,2,150.67
O714116,P5139,2,677.36
O714117,P5084,4,379.19
O714117,P5042,6,247.02
O714117,P5125,2,419.58
O714118,P5111,4,597.99
O714119,P5052,1,124.3
O714119,P5111,3,601.22
O714119,P5009,4,97.17
O714119,P5069,3,861.14
O714119,P5030,3,287.66
O714120,P5069,3,854.92
O714120,P5098,2,689.38
O714120,P5052,4,121.96
O714120,P5122,1,127.9
O714121,P5084,4,369.18
O714121,P5069,1,1000.6
O714121,P5119,1,408.6
O714121,P5029,4,285.44
O714121,P5052,2,149.69
O714121,P5035,1,155.55
O714121,P5088,2,229.32
O714122,P5064,1,211.05
O714123,P5038,1,290.97
O714124,P5080,3,1261.86
O714124,P5069,4,849.06
O714124,P5135,1,1247.39
O714124,P5030,3,293.7
O714125,P5069,3,967.5
O714125,P5125,4,402.62
O714125,P5120,3,502.26
O714126,P5104,3,694.27
O714126,P5051,5,61.66
O714126,P5030,2,318.96
O714127,P5127,1,218.67
O714127,P5072,3,911.38
O714127,P5103,2,313.01
O714127,P5069,2,857.62
O714128,P5013,2,74.18
O714128,P5103,5,369.05
O714128,P5069,2,1015.98
O714128,P5090,2,845.31
O714128,P5091,3,806.7
O714128,P5125,2,423.15
O714128,P5030,4,347.3
O714129,P5090,2,706.2
O714129,P5094,2,79.99
O714129,P5034,2,36.9
O714129,P5096,2,382.65
O714130,P5103,2,354.5
O714130,P5069,2,948.63
O714130,P5064,2,212.1
O714131,P5034,2,38.23
O714131,P5130,3,1274.12
O714132,P5089,2,833.68
O714132,P5069,2,927.59
O714132,P5030,2,301.05
O714132,P5103,2,343
O714132,P5098,2,746.08
O714133,P5098,1,452.58
O714133,P5065,1,744.07
O714133,P5069,4,540.97
O714133,P5125,1,219.92
O714134,P5072,2,776.15
O714134,P5021,2,34.05
O714134,P5074,2,839.69
O714134,P5051,4,47.69
O714134,P5106,3,202.67
O714135,P5069,4,451.85
O714135,P5114,1,303.82
O714135,P5103,1,169.96
O714136,P5038,2,236.28
O714136,P5021,1,39.6
O714136,P5030,2,295.42
O714137,P5069,2,863.64
O714137,P5033,3,94.2
O714138,P5030,4,219.36
O714138,P5069,2,646.69
O714138,P5125,2,257.08
O714138,P5103,-3,235.04
O714139,P5133,2,457.31
O714139,P5090,3,695.52
O714139,P5069,1,864.64
O714139,P5103,1,310.84
O714139,P5013,1,60.72
O714139,P5131,1,806.8
O714139,P5135,2,1235.56
O714139,P5113,3,380.46
O714139,P5043,2,223.03
O714140,P5009,4,125.85
O714140,P5057,3,122.08
O714141,P5069,3,1039.16
O714141,P5103,3,383.91
O714141,P5084,2,384.82
O714141,P5066,-2,1174.75
O714142,P5123,6,112.97
O714142,P5030,2,254.58
O714142,P5069,4,773.5
O714142,P5084,4,284.44
O714142,P5035,3,114.34
O714142,P5099,3,588.96
O714142,P5125,2,309.13
O714142,P5042,1,190.22
O714143,P5069,4,696.18
O714143,P5103,4,251.79
O714143,P5128,2,943.27
O714143,P5135,4,1025.5
O714144,P5088,1,99.96
O714145,P5069,1,682.73
O714145,P5126,2,691.96
O714145,P5035,2,102.53
O714145,P5098,1,580.89
O714145,P5103,3,256.39
O714146,P5135,4,929.11
O714146,P5103,2,246.56
O714146,P5105,3,461.41
O714146,P5090,2,525.04
O714146,P5009,3,75.69
O714146,P5069,2,653.85
O714147,P5127,2,214.9
O714147,P5081,3,404.35
O714147,P5052,4,126.44
O714147,P5038,2,236.67
O714148,P5069,1,849.01
O714149,P5093,5,177.61
O714149,P5069,3,600.4
O714149,P5034,2,26.4
O714150,P5125,-1,346.82
O714150,P5103,3,316.41
O714150,P5098,1,713.9
O714151,P5111,2,573.6
O714151,P5045,4,191.95
O714151,P5125,5,329.52
O714151,P5110,2,474.64
O714151,P5123,1,121.65
O714151,P5103,2,310.26
O714152,P5125,3,316.61
O714152,P5069,2,791.01
O714152,P5090,1,654.07
O714152,P5111,2,543.86
O714153,P5081,1,320.19
O714153,P5069,2,702.42
O714153,P5125,2,281.59
O714153,P5052,2,103.03
O714154,P5135,4,1323.57
O714154,P5069,3,883.44
O714154,P5103,2,333.05
O714154,P5030,3,296.74
O714154,P5122,2,136.69
O714155,P5030,2,225.58
O714155,P5069,1,682.9
O714155,P5024,1,172.36
O714155,P5103,5,249.55
O714156,P5103,1,323.85
O714156,P5081,2,423.61
O714156,P5069,3,903.83
O714156,P5030,3,301.66
O714156,P5080,3,1321.18
O714156,P5090,3,759.08
O714156,P5035,1,138.53
O714157,P5131,1,876.37
O714157,P5081,5,410.58
O714157,P5134,3,482
O714158,P5103,2,301.12
O714158,P5069,2,794.58
O714158,P5135,1,1148.86
O714159,P5088,1,177.32
O714159,P5069,2,788.56
O714159,P5030,5,267.34
O714159,P5107,4,329.75
O714159,P5127,3,206.15
O714159,P5097,3,755.31
O714160,P5090,1,723.56
O714160,P5047,1,169.29
O714160,P5132,2,1090.17
O714160,P5035,3,140.07
O714161,P5069,3,954.5
O714161,P5002,2,190.24
O714162,P5103,4,297.63
O714162,P5040,1,266.71
O714162,P5081,3,380.87
O714162,P5091,3,649.91
O714162,P5069,2,799.58
O714162,P5127,2,206.25
O714163,P5103,1,365.71
O714163,P5009,2,115.25
O714163,P5081,4,458.46
O714163,P5127,2,252.14
O714163,P5069,2,954.44
O714164,P5058,1,355.7
O714164,P5103,2,359.1
O714164,P5069,1,966.79
O714165,P5052,6,80.93
O714165,P5103,2,200.63
O714165,P5125,2,214.87
O714165,P5044,1,27.8
O714165,P5081,2,256
O714165,P5034,4,22.84
O714166,P5069,1,793.38
O714166,P5103,4,301.98
O714166,P5032,1,194
O714166,P5125,4,319.7
O714166,P5080,1,1194.9
O714167,P5084,3,323.84
O714167,P5090,1,753.19
O714167,P5013,1,66.04
O714167,P5103,4,327.88
O714167,P5024,2,234.06
O714167,P5008,2,215.08
O714167,P5069,2,901.23
O714168,P5105,2,458.18
O714168,P5069,2,648.94
O714169,P5114,2,584.64
O714169,P5069,2,900.04
O714170,P5127,1,210.4
O714170,P5069,6,837.56
O714170,P5045,1,205.17
O714170,P5030,1,280.26
O714170,P5125,2,343.97
O714170,P5103,4,308.38
O714171,P5069,2,835.72
O714171,P5052,3,127.02
O714171,P5051,2,54.02
O714171,P5135,1,1267.65
O714171,P5125,1,357.45
O714171,P5104,1,607.09
O714172,P5030,3,287.07
O714172,P5125,1,345.43
O714172,P5072,3,890.31
O714173,P5069,2,784.8
O714173,P5127,3,193.11
O714173,P5103,1,287.31
O714174,P5045,3,209.62
O714175,P5069,5,758.44
O714175,P5134,1,414.62
O714175,P5103,2,275.54
O714176,P5009,3,85.3
O714176,P5125,2,302.74
O714176,P5119,3,297.14
O714176,P5103,3,278.35
O714176,P5069,1,754.04
O714177,P5051,1,52.56
O714177,P5069,5,825.31
O714177,P5030,3,278.43
O714177,P5081,2,378.96
O714177,P5103,1,306.94
O714178,P5018,3,75.38
O714178,P5069,2,858.76
O714178,P5105,4,607.7
O714178,P5090,3,692.08
O714178,P5084,5,318.17
O714179,P5052,2,93.83
O714179,P5069,4,617.68
O714179,P5090,2,523.48
O714179,P5051,2,38.76
O714180,P5069,2,707.69
O714180,P5103,1,273.62
O714180,P5113,3,326.74
O714180,P5034,1,30.42
O714181,P5125,4,309.78
O714181,P5090,2,641.87
O714181,P5132,1,910.67
O714182,P5127,4,180.4
O714182,P5103,3,269.32
O714182,P5030,1,246.58
O714183,P5069,2,637.27
O714183,P5036,1,68.06
O714183,P5042,4,159.21
O714184,P5053,2,345.46
O714185,P5125,2,374.87
O714185,P5012,2,134.12
O714185,P5135,3,1285.56
O714185,P5069,3,909.54
O714185,P5084,3,323.27
O714185,P5009,4,103.67
O714185,P5097,2,850.34
O714185,P5042,1,218.09
O714185,P5016,2,141.57
O714185,P5045,3,214.33
O714186,P5035,3,117.6
O714186,P5069,2,776.05
O714187,P5069,3,626.68
O714187,P5125,3,259.65
O714187,P5119,1,247.04
O714187,P5081,2,290.57
O714187,P5035,2,93.63
O714187,P5103,5,231.77
O714188,P5065,1,1213.9
O714188,P5104,2,652.1
O714188,P5069,3,923.84
O714189,P5084,3,232.98
O714189,P5103,7,239.02
O714189,P5108,3,409.62
O714189,P5069,4,649.34
O714189,P5072,1,658.55
O714189,P5081,2,287.6
O714190,P5069,2,719.08
O714190,P5035,2,111.31
O714190,P5066,1,806.85
O714191,P5052,2,131.04
O714191,P5038,4,242.76
O714191,P5127,1,232.75
O714191,P5069,1,917.1
O714192,P5069,1,664.98
O714192,P5080,2,961.8
O714192,P5047,3,118.95
O714193,P5069,1,769.08
O714193,P5115,4,383.86
O714193,P5081,2,357.04
O714193,P5103,-3,277.51
O714193,P5052,2,112.38
O714194,P5069,1,966.9
O714194,P5084,2,353.56
O714194,P5091,2,750.67
O714194,P5093,3,272.39
O714195,P5113,4,429.89
O714195,P5103,2,338.68
O714195,P5049,1,389.47
O714195,P5135,2,1349.76
O714195,P5069,1,909.34
O714195,P5005,3,75.62
O714195,P5040,4,302.81
O714196,P5043,2,182.87
O714197,P5051,3,54.25
O714197,P5069,4,869.42
O714197,P5066,2,966.64
O714197,P5103,2,320.82
O714197,P5127,3,217.13
O714197,P5107,3,363.1
O714197,P5047,3,163.96
O714197,P5090,4,733.26
O714198,P5069,4,778.29
O714198,P5035,3,118.6
O714198,P5052,3,113.56
O714198,P5120,3,413.03
O714199,P5069,3,712.63
O714199,P5052,2,101.62
O714200,P5034,1,36.08
O714200,P5125,1,326.76
O714200,P5069,2,793.52
O714201,P5038,1,171.72
O714201,P5097,2,598.15
O714201,P5030,1,216.68
O714201,P5069,6,646.67
O714202,P5069,1,650.65
O714202,P5103,3,248.58
O714202,P5125,3,269.64
O714202,P5036,1,70.52
O714203,P5113,2,278.12
O714203,P5111,1,432.75
O714203,P5069,1,620.92
O714203,P5103,3,231.78
O714203,P5052,1,90.44
O714203,P5097,1,575.79
O714204,P5135,2,1029.7
O714204,P5047,5,135.34
O714204,P5069,2,716.03
O714204,P5038,2,200.94
O714205,P5069,3,626.03
O714205,P5082,1,918.4
O714206,P5103,2,343.47
O714206,P5021,3,39.65
O714206,P5072,2,925.3
O714207,P5081,2,404.28
O714207,P5069,4,861.4
O714207,P5092,1,700.07
O714208,P5103,3,306.88
O714208,P5120,1,434.22
O714209,P5069,1,574.62
O714209,P5030,2,192.7
O714209,P5119,3,227.02
O714210,P5131,3,920.37
O714210,P5125,2,389.36
O714210,P5026,1,30.88
O714210,P5103,1,348.62
O714211,P5127,2,207.2
O714211,P5069,2,795.43
O714212,P5125,3,244
O714212,P5090,2,473.18
O714212,P5069,2,599.41
O714212,P5127,3,143.16
O714213,P5119,3,312.26
O714213,P5103,4,303.03
O714213,P5069,2,821.19
O714213,P5009,3,91.1
O714214,P5139,2,640.17
O714214,P5069,3,1002.87
O714214,P5127,2,257.24
O714214,P5111,1,698.7
O714214,P5030,2,340.68
O714215,P5135,3,1222.99
O714215,P5069,2,844.63
O714215,P5103,4,313.05
O714215,P5038,1,234.4
O714215,P5009,2,102.09
O714216,P5069,4,904.15
O714216,P5103,2,325.2
O714216,P5139,3,558.07
O714216,P5030,3,304.39
O714216,P5090,3,725.06
O714216,P5097,2,817.4
O714216,P5028,1,132.44
O714216,P5107,1,379.33
O714216,P5056,3,314.48
O714217,P5007,2,105.29
O714217,P5030,3,193.48
O714217,P5069,3,556.48
O714218,P5052,1,106.18
O714218,P5035,1,109.06
O714218,P5069,3,715.26
O714218,P5042,3,178.28
O714218,P5127,1,186.15
O714218,P5103,2,275.67
O714218,P5120,3,392.92
O714218,P5081,1,336.05
O714218,P5104,6,529.28
O714219,P5058,1,293.29
O714219,P5090,1,659.04
O714220,P5069,3,581.17
O714220,P5094,1,50.44
O714220,P5103,1,207.66
O714220,P5013,4,41.29
O714220,P5135,4,838.9
O714221,P5051,2,57.68
O714221,P5125,3,371.5
O714221,P5091,3,726.07
O714221,P5069,1,883.08
O714221,P5038,2,237.73
O714222,P5052,2,150.55
O714222,P5103,1,401.15
O714222,P5051,3,69.08
O714222,P5060,2,429.69
O714223,P5069,3,729.41
O714223,P5093,3,216.75
O714223,P5103,3,268.47
O714223,P5040,2,240.91
O714223,P5072,3,746.13
O714223,P5127,1,187.44
O714224,P5103,2,349.95
O714224,P5009,4,115.16
O714224,P5081,4,449.92
O714224,P5069,3,981.06
O714225,P5134,3,589.46
O714225,P5047,2,200.47
O714225,P5069,4,1076.8
O714226,P5103,3,368.37
O714226,P5127,2,260.48
O714226,P5069,2,989.29
O714227,P5052,6,136.69
O714227,P5064,3,206.74
O714227,P5069,3,949.95
O714227,P5103,3,355.42
O714228,P5030,4,346.01
O714228,P5069,2,992.94
O714228,P5131,1,946.2
O714228,P5123,3,153.41
O714228,P5102,4,577.95
O714228,P5011,1,84.93
O714228,P5079,2,718.36
O714229,P5069,1,1009.34
O714229,P5103,1,366.5
O714229,P5125,1,416.12
O714230,P5069,4,959.87
O714230,P5129,1,714.07
O714230,P5123,1,141.35
O714230,P5051,2,61.64
O714230,P5009,3,109.29
O714230,P5093,2,274.87
O714231,P5069,1,880.16
O714231,P5035,3,139.86
O714231,P5030,4,302.79
O714232,P5066,3,1136.21
O714232,P5103,3,366.77
O714232,P5074,2,1150.37
O714232,P5069,1,1033.54
O714232,P5035,3,150.61
O714232,P5139,2,617.13
O714232,P5045,1,243.58
O714233,P5120,2,325.73
O714233,P5104,2,457.4
O714233,P5062,1,268.01
O714233,P5127,3,156.62
O714234,P5090,3,512.87
O714234,P5069,2,625.04
O714234,P5030,1,209.37
O714234,P5038,2,172.88
O714234,P5114,1,423.03
O714234,P5088,1,138.33
O714234,P5103,1,235.3
O714235,P5069,2,943.38
O714235,P5125,1,398.23
O714235,P5013,2,70.13
O714235,P5081,1,462
O714235,P5103,3,353.04
O714236,P5045,4,204.59
O714236,P5029,3,248.55
O714237,P5069,2,1053.54
O714237,P5084,3,378.05
O714237,P5001,1,162.98
O714237,P5081,3,485.37
O714237,P5138,2,850.26
O714237,P5104,2,716.11
O714237,P5135,7,1470.94
O714238,P5051,1,65
O714238,P5069,4,1047.51
O714238,P5127,4,265.03
O714238,P5091,2,803.67
O714239,P5019,2,63.46
O714240,P5069,3,676.73
O714240,P5029,3,183.55
O714240,P5030,3,223.33
O714241,P5051,1,62.79
O714242,P5120,3,448.57
O714242,P5030,1,281.9
O714242,P5013,1,59.94
O714242,P5054,3,286.45
O714243,P5069,1,787.07
O714243,P5103,2,300.09
O714243,P5030,2,258.49
O714243,P5120,3,423.3
O714243,P5097,3,748.1
O714244,P5013,1,74.21
O714244,P5081,2,464.73
O714244,P5097,4,963.74
O714245,P5060,1,399.13
O714245,P5038,1,265.02
O714245,P5035,2,151.75
O714245,P5125,3,421.7
O714245,P5097,3,921.18
O714245,P5080,2,1486.34
O714246,P5069,1,932.86
O714246,P5129,3,688.9
O714246,P5079,1,681.67
O714246,P5070,2,221.37
O714246,P5090,6,803.63
O714246,P5006,2,244.67
O714247,P5131,3,754.34
O714247,P5137,3,873.95
O714248,P5069,1,1018.69
O714248,P5103,3,364.73
O714248,P5052,2,147.64
O714248,P5131,1,974.81
O714249,P5103,2,274.87
O714249,P5035,1,118.56
O714249,P5065,1,1027.51
O714249,P5072,1,766.57
O714250,P5123,2,139.75
O714250,P5103,2,352.09
O714250,P5004,2,190.95
O714250,P5115,4,494.41
O714250,P5069,2,971.41
O714251,P5139,3,505.79
O714251,P5093,2,229.83
O714251,P5103,2,297.09
O714251,P5069,1,789.06
O714252,P5069,2,902.4
O714252,P5103,4,335.9
O714252,P5098,5,728.7
O714253,P5069,3,955.13
O714253,P5090,3,775.68
O714253,P5103,2,359.4
O714253,P5016,4,151.61
O714254,P5114,1,609.31
O714254,P5069,2,922.48
O714254,P5044,8,50.06
O714254,P5049,2,394.36
O714254,P5103,3,341.43
O714254,P5054,2,314.56
O714255,P5069,3,474.23
O714255,P5103,1,179.31
O714255,P5084,1,175.12
O714255,P5081,4,218.1
O714255,P5029,2,128.52
O714256,P5069,2,872.52
O714256,P5045,2,208.18
O714256,P5103,1,310.58
O714256,P5092,2,690.65
O714257,P5066,4,920.94
O714257,P5036,2,85.11
O714257,P5081,2,386.53
O714257,P5103,2,293.41
O714257,P5125,1,318.47
O714258,P5035,4,135.69
O714258,P5136,1,1183.14
O714258,P5113,2,413
O714258,P5103,3,328.14
O714258,P5069,4,912.38
O714258,P5131,2,881.61
O714259,P5088,5,176.09
O714259,P5069,2,819.25
O714259,P5030,3,269.87
O714259,P5127,2,200.54
O714259,P5090,2,678.91
O714260,P5107,4,301.83
O714260,P5069,1,748.21
O714260,P5004,2,149.56
O714260,P5030,1,248.08
O714261,P5051,2,53.51
O714261,P5030,1,284.78
O714261,P5072,1,866.32
O714261,P5027,4,170.38
O714261,P5069,4,869.95
O714262,P5086,2,492.81
O714262,P5103,1,270.39
O714262,P5034,1,32.59
O714262,P5074,3,835.89
O714262,P5108,1,491.89
O714262,P5076,1,400.8
O714262,P5106,3,191.39
O714263,P5069,1,1035.24
O714264,P5035,2,157.47
O714265,P5069,1,933.82
O714265,P5042,1,233.57
O714265,P5111,4,682.37
O714265,P5108,4,622.85
O714265,P5098,2,787.3
O714265,P5120,4,495.83
O714265,P5131,4,904.08
O714265,P5103,2,359.77
O714266,P5103,3,274.18
O714266,P5052,2,106.86
O714266,P5042,4,188.19
O714266,P5106,2,194.54
O714267,P5069,5,1066.59
O714267,P5119,1,430.98
O714267,P5066,2,1182.37
O714268,P5114,3,581.68
O714268,P5036,3,98.63
O714269,P5131,2,764.59
O714269,P5045,4,191.78
O714269,P5069,3,818.82
O714269,P5042,2,195.07
O714270,P5082,1,732.48
O714270,P5069,3,548.43
O714270,P5103,2,197.98
O714271,P5069,1,958.63
O714271,P5120,4,483.99
O714271,P5030,1,318.52
O714271,P5103,2,360.55
O714272,P5084,3,312.68
O714272,P5125,2,351.02
O714272,P5044,1,44.93
O714272,P5069,7,844.19
O714273,P5069,2,941.56
O714273,P5052,4,138.23
O714273,P5090,1,806.21
O714273,P5034,3,41.2
O714273,P5061,1,122.89
O714273,P5114,1,632.08
O714273,P5097,3,879.74
O714274,P5069,2,828.16
O714274,P5041,2,109.25
O714274,P5019,2,73.9
O714274,P5013,4,58.05
O714275,P5045,4,213.51
O714275,P5069,3,885.03
O714276,P5051,2,33.3
O714276,P5090,4,416.67
O714276,P5069,2,516.53
O714276,P5127,1,132.06
O714277,P5069,2,885.59
O714277,P5084,2,322.48
O714277,P5103,1,337.98
O714277,P5137,3,967.93
O714277,P5113,1,402.58
O714278,P5052,2,90.09
O714278,P5068,5,492.97
O714278,P5098,4,509.86
O714279,P5052,1,146.6
O714279,P5103,1,365.06
O714279,P5080,5,1449.75
O714279,P5128,1,1385.53
O714279,P5056,3,347.58
O714279,P5044,1,52.05
O714279,P5069,2,1015.73
O714279,P5087,3,354.2
O714280,P5038,2,233.07
O714280,P5113,3,388.58
O714280,P5006,2,221.17
O714280,P5069,3,853.57
O714280,P5098,3,696.28
O714281,P5045,1,255.51
O714281,P5069,2,1089.39
O714281,P5035,4,159.65
O714281,P5044,4,56.2
O714281,P5052,2,152.67
O714282,P5069,4,1096.34
O714282,P5080,3,1571.71
O714282,P5019,2,96.56
O714282,P5030,3,355.61
O714283,P5103,2,362.74
O714283,P5125,3,409.61
O714283,P5086,2,695.94
O714283,P5069,1,1024.95
O714283,P5126,2,1004.61
O714283,P5108,2,668.41
O714283,P5093,2,300.12
O714283,P5127,2,250.11
O714283,P5081,1,468.39
O714284,P5069,5,657.62
O714284,P5023,3,87.53
O714284,P5127,2,164.73
O714284,P5110,2,364.75
O714284,P5103,3,232.82
O714284,P5045,2,155.47
O714285,P5069,2,1062.06
O714285,P5113,2,499.09
O714285,P5065,-3,1435.64
O714285,P5135,2,1560.98
O714286,P5069,4,1055.21
O714286,P5038,1,278.86
O714286,P5111,1,761.5
O714286,P5024,1,278.88
O714286,P5030,1,357.97
O714287,P5035,1,156.66
O714287,P5060,2,387.52
O714288,P5069,2,1048.93
O714288,P5103,1,382.84
O714288,P5003,2,134.71
O714288,P5092,1,846.49
O714289,P5035,2,164.79
O714289,P5038,2,281.86
O714289,P5105,1,768.42
O714289,P5069,5,1034.08
O714289,P5030,2,357.62
O714289,P5036,2,111.94
O714289,P5081,6,493.02
O714290,P5052,2,150.57
O714290,P5103,3,387.98
O714290,P5111,3,730.38
O714290,P5034,1,47.28
O714290,P5030,3,361.45
O714290,P5123,1,157.13
O714291,P5038,2,289.03
O714291,P5103,2,383.63
O714291,P5131,4,1023.03
O714291,P5090,1,866.16
O714292,P5069,4,1040.65
O714292,P5113,2,478.99
O714292,P5114,2,681.13
O714293,P5029,3,299.8
O714293,P5045,1,247.17
O714293,P5035,1,165.01
O714293,P5069,3,1045.13
O714294,P5103,1,341.46
O714294,P5135,3,1286.51
O714294,P5052,2,129.49
O714295,P5069,3,980.05
O714295,P5137,1,1007.48
O714295,P5125,4,391.42
O714295,P5030,1,315.38
O714296,P5019,5,75.36
O714296,P5035,2,126.28
O714297,P5133,1,491.97
O714297,P5009,2,102.72
O714297,P5069,2,921.81
O714298,P5069,1,931.02
O714298,P5125,1,390.35
O714298,P5052,3,142
O714298,P5114,2,625.55
O714298,P5013,3,67.79
O714298,P5072,1,966.65
O714299,P5069,3,940.56
O714299,P5103,1,349.27
O714299,P5044,1,50.6
O714300,P5030,1,208.57
O714300,P5069,4,629.42
O714300,P5115,2,324.61
O714301,P5108,2,392.02
O714301,P5069,2,593.83
O714301,P5030,3,200.1
O714301,P5103,1,211.44
O714302,P5127,4,240.04
O714302,P5002,1,185.39
O714302,P5069,2,964.7
O714302,P5125,1,391.58
O714302,P5129,3,689.64
O714302,P5072,2,990.23
O714303,P5003,3,112.48
O714303,P5091,2,698.61
O714303,P5041,5,114.62
O714304,P5125,4,340.69
O714304,P5030,5,280.77
O714304,P5115,4,427.51
O714304,P5069,4,847.78
O714304,P5135,3,1171.78
O714304,P5046,5,277.75
O714304,P5047,4,150.6
O714304,P5059,1,263.99
O714305,P5097,1,834.35
O714305,P5069,1,867.1
O714305,P5045,2,206.66
O714305,P5125,2,363.37
O714305,P5051,4,55.31
O714306,P5069,1,737.94
O714306,P5081,3,331
O714306,P5125,2,299.23
O714306,P5002,2,140.5
O714307,P5091,4,710.1
O714307,P5069,2,893.13
O714307,P5113,4,388.4
O714307,P5029,1,234.38
O714307,P5090,3,702.57
O714307,P5103,3,316.16
O714308,P5069,3,700.32
